recording_id,database,label,split,note
e02057,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02058,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02059,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02060,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02061,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02062,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02063,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02064,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02065,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02066,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02067,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02068,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02069,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02070,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02071,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02072,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02073,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02074,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02075,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02076,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02077,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02078,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02079,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02080,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02081,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02082,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02083,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02084,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02085,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02086,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02087,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02088,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02089,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02090,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02091,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02092,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02093,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02094,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02095,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02096,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02097,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02098,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02099,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02100,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02101,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02102,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02103,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02104,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02105,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02106,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02107,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02108,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02109,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02110,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02111,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02112,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02113,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02114,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02115,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02116,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02117,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02118,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02119,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02120,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02121,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02122,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02123,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02124,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02125,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02126,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02127,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02128,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02129,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02130,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02131,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02132,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02133,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02134,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02135,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02136,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02137,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02138,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02139,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02140,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e02141,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0001,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0002,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0003,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0004,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0005,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0006,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0007,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0008,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0009,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0010,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0011,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0012,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0013,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0014,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0015,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0016,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0017,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0018,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0019,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0020,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0021,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0022,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0023,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0024,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0025,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0026,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0027,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0028,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0029,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0030,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0031,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0032,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0033,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0034,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0035,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0036,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0037,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0038,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0039,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0040,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0041,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0042,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0043,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0044,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0045,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0046,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0047,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0048,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0049,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0050,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0051,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0052,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0053,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0054,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0055,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0056,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0057,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0058,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0059,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0060,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0061,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0062,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0063,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0064,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0065,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0066,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0067,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0068,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0069,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0070,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0071,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0072,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0073,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0074,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0075,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0076,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0077,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0078,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0079,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0080,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0081,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0082,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0083,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0084,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0085,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0086,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0087,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0088,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0089,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0090,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0091,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0092,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0093,f,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0094,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0095,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0096,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0097,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0098,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0099,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0100,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0101,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0102,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0103,f,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0104,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0105,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0106,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0107,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0108,f,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0109,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0110,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0111,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0112,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0113,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
f0114,f,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
